addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 남양주시 다산순환로 50 (다산동),,,,,,4025335,38,20260226231601,https://tong.visitkorea.or.kr/cms/resource/81/4042681_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/81/4042681_image3_1.png,Type3,127.152429100255,37.616257926116,,20260327092150,,,데상트스포츠 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산동,,31.0,A03,A0303,A03030700,3012120,28,20230919100147,http://tong.visitkorea.or.kr/cms/resource/93/3002193_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/93/3002193_image3_1.JPG,Type3,127.1489153797,37.6096523057,6.0,20250509161822,9.0,,도농한강공원물놀이장,12249,41,360.0,LS,LS02,LS020700
경기도 남양주시 와부읍 팔당로 145,,31.0,A05,A0502,A05020100,2767526,39,20211103183919,http://tong.visitkorea.or.kr/cms/resource/65/2768265_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2768265_image2_1.jpg,Type3,127.2470194153,37.5448699405,6.0,20250514094654,9.0,,도둑게장 예봉산점,12277,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 북한강로301번길 2,,31.0,A05,A0502,A05020100,2784077,39,20211201012330,http://tong.visitkorea.or.kr/cms/resource/93/2794593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2794593_image3_1.jpg,Type3,127.3078942626,37.5509481183,6.0,20250120151853,9.0,,돌미나리집,12281,41,360.0,FD,FD01,FD010100
경기도 남양주시 와부읍 경강로 908,,31.0,A05,A0502,A05020100,2829372,39,20220726103400,http://tong.visitkorea.or.kr/cms/resource/33/2829333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2829333_image3_1.jpg,Type3,127.2366116756,37.5572099858,6.0,20250512161646,9.0,,동동국수집,12277,41,360.0,FD,FD01,FD010100
경기도 남양주시 와부읍 월문천로 280-7,,,,,,3085278,28,20230921101526,https://tong.visitkorea.or.kr/cms/resource/01/3085201_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/01/3085201_image3_1.JPG,Type3,127.24230529370384,37.59885074953083,6.0,20260428143854,,,동서울승마클럽,12203,41,360.0,LS,LS01,LS010700
경기도 남양주시 수동면 지둔로 122-17,,,,,,132577,38,20040213090000,https://tong.visitkorea.or.kr/cms/resource/70/3510070_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/70/3510070_image3_1.jpg,Type3,127.3124193989986,37.703534735017385,6.0,20260312090840,,,동양국악기제작소,12031,41,360.0,SH,SH05,SH050100
경기도 남양주시 진접읍 진벌로 57,,31.0,A05,A0502,A05020100,2876761,39,20221026174259,http://tong.visitkorea.or.kr/cms/resource/53/2876753_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2876753_image3_1.jpg,Type3,127.2117974254,37.7450904743,6.0,20250513140731,9.0,,돼지마을순대국,12021,41,360.0,FD,FD01,FD010100
경기도 남양주시 송산로152번길 20 (별내동),,31.0,A05,A0502,A05020100,2847343,39,20220831170809,http://tong.visitkorea.or.kr/cms/resource/40/2847340_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2847340_image3_1.jpg,Type3,127.1322072352,37.656268807,6.0,20250512175500,9.0,,두부마을,12094,41,360.0,FD,FD01,FD010100
경기도 남양주시 진접읍 금강로 1966-1,,31.0,A05,A0502,A05020100,2870308,39,20221019133953,http://tong.visitkorea.or.kr/cms/resource/05/2870305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2870305_image3_1.jpg,Type3,127.2188603528,37.7560948783,6.0,20250513132910,9.0,,뚜가리해장국,12018,41,360.0,FD,FD01,FD010100
경기도 남양주시 와부읍 경강로926번길 1,,31.0,A05,A0502,A05020100,2862634,39,20221004095518,http://tong.visitkorea.or.kr/cms/resource/17/2862617_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/17/2862617_image3_1.JPG,Type3,127.2371033487,37.5554240912,6.0,20250513102054,9.0,,뜨란채,12277,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 북한강로 1146,,,,,,2829105,39,20220725113328,https://tong.visitkorea.or.kr/cms/resource/88/2829088_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/88/2829088_image3_1.jpg,Type3,127.34390935598898,37.61617058251953,6.0,20260318101005,,,라온숨,12194,41,360.0,FD,FD05,FD050100
경기도 남양주시 경강로 356-1 (삼패동),1층,,,,,4012017,38,20260205112822,https://tong.visitkorea.or.kr/cms/resource/62/4042062_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/62/4042062_image3_1.JPG,Type3,127.197052357391,37.5937632675389,,20260326092041,,,라이프워크 삼패메가몰,12245,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4012021,38,20260205113121,https://tong.visitkorea.or.kr/cms/resource/22/4042722_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/22/4042722_image3_1.JPG,Type3,127.152429100255,37.616257926116,,20260327092150,,,라이프워크 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),,,,,,4012019,38,20260205112953,https://tong.visitkorea.or.kr/cms/resource/75/4042075_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/75/4042075_image3_1.jpeg,Type3,127.152429100255,37.616257926116,,20260326092041,,,라코스떼 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산중앙로82번안길 103 (다산동),,31.0,A05,A0502,A05020300,2853195,39,20220914121825,http://tong.visitkorea.or.kr/cms/resource/91/2853191_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2853191_image3_1.jpg,Type3,127.1650415828,37.6133577231,6.0,20250513091537,9.0,,라키 다산점,12249,41,360.0,FD,FD02,FD020200
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4012033,38,20260205114016,https://tong.visitkorea.or.kr/cms/resource/73/4024773_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/73/4024773_image3_1.jpeg,Type3,127.152429100255,37.616257926116,,20260330091611,,,레노마 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4025339,38,20260226231821,https://tong.visitkorea.or.kr/cms/resource/09/4045409_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/09/4045409_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,레노마셔츠 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),1층,,,,,4012024,38,20260205113328,https://tong.visitkorea.or.kr/cms/resource/47/4042747_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/47/4042747_image3_1.JPG,Type3,127.152429100255,37.616257926116,,20260327092150,,,레이밴 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 조안면 북한강로 866,,31.0,A05,A0502,A05020900,2877347,39,20221027142436,http://tong.visitkorea.or.kr/cms/resource/78/2877278_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/78/2877278_image3_1.jpeg,Type3,127.3384013828,37.5932798712,6.0,20250513142736,9.0,,로이테,12278,41,360.0,FD,FD05,FD050100
경기도 남양주시 수동면 지둔로 358-4,,31.0,A03,A0302,A03021700,2757979,28,20211018191145,http://tong.visitkorea.or.kr/cms/resource/82/2758482_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/82/2758482_image2_1.JPG,Type3,127.2998513774,37.715076126,6.0,20250513162657,9.0,,로코코캠핑장,12028,41,360.0,AC,AC05,AC050100
경기도 남양주시 와부읍 월문천로 33,B1층,,,,,2923799,38,20221031190725,https://tong.visitkorea.or.kr/cms/resource/85/4044785_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/85/4044785_image3_1.jpg,Type3,127.214019451022,37.5846972336652,6.0,20260414152937,,,롯데하이마트 덕소롯데마트점,12211,41,360.0,SH,SH04,SH040300
경기도 남양주시 화도읍 경춘로 1978,,,,,,2923935,38,20221031182200,https://tong.visitkorea.or.kr/cms/resource/64/4019864_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/64/4019864_image3_1.png,Type3,127.307850920296,37.6506053388763,6.0,20260414152635,,,롯데하이마트 마석점,12182,41,360.0,SH,SH04,SH040300
경기도 남양주시 진접읍 진건오남로 986,,,,,,4025354,38,20260226232831,https://tong.visitkorea.or.kr/cms/resource/69/4042769_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/69/4042769_image3_1.JPG,Type3,127.187201746248,37.7086269960214,,20260326092041,,,롯데하이마트 진접점,12067,41,360.0,SH,SH04,SH040300
경기도 남양주시 경춘로1350번길 1 (평내동),1층,,,,,2912396,38,20221031093143,https://tong.visitkorea.or.kr/cms/resource/65/4019865_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/65/4019865_image3_1.jpeg,Type3,127.24199098357,37.6523351780186,6.0,20260316105417,,,롯데하이마트 평내점,12219,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4025340,38,20260226231900,https://tong.visitkorea.or.kr/cms/resource/78/4044778_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/78/4044778_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,리바이스 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 별내면 송산로 519-7,,31.0,A05,A0502,A05020900,2765264,39,20211101192902,http://tong.visitkorea.or.kr/cms/resource/87/2765287_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2765287_image3_1.jpg,Type3,127.1335367824,37.6872291192,6.0,20250513164744,9.0,,리블링코코,12090,41,360.0,FD,FD05,FD050100
경기도 남양주시 다산순환로 50 (다산동),3층,,,,,4012035,38,20260205114146,https://tong.visitkorea.or.kr/cms/resource/53/4042753_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/53/4042753_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260327092150,,,리틀그라운드 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 와부읍 경강로926번길 20,,31.0,A05,A0502,A05020900,2877376,39,20221027143523,http://tong.visitkorea.or.kr/cms/resource/64/2877364_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2877364_image3_1.jpg,Type3,127.2363284415,37.5546352798,6.0,20250513150600,9.0,,리펠,12277,41,360.0,FD,FD05,FD050100
경기도 남양주시 화도읍 마석로17번길 26,,31.0,A04,A0401,A04010100,1960242,38,20141027231934,http://tong.visitkorea.or.kr/cms/resource/49/3404749_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/3404749_image3_1.JPG,Type3,127.3056387129,37.6544332815,6.0,20250325162409,9.0,,"마석 5일장(3, 8일)",12176,41,360.0,SH,SH06,SH060100
경기도 남양주시 오남읍 팔현로216번길 24-1,,31.0,A03,A0302,A03021700,2744524,28,20210914234406,http://tong.visitkorea.or.kr/cms/resource/88/2747088_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/88/2747088_image2_1.JPG,Type3,127.2304334414,37.6894528412,6.0,20250514095834,9.0,,마실빌리지,12038,41,360.0,AC,AC05,AC050100
경기도 남양주시 송산로 196-4,,31.0,A05,A0502,A05020100,2855238,39,20220919153621,http://tong.visitkorea.or.kr/cms/resource/36/2855236_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2855236_image3_1.jpg,Type3,127.1300712048,37.6602349737,6.0,20250117141954,9.0,,마약부대찌개,12094,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 송촌리,739-1,31.0,A01,A0101,A01010500,3018017,12,20231005135329,http://tong.visitkorea.or.kr/cms/resource/36/3017936_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/3017936_image3_1.JPG,Type3,127.323117384,37.5681519546,6.0,20250513154956,9.0,,마음정원,12280,41,360.0,,NA03,NA030500
경기도 남양주시 수동면 비룡로782번길 71-40,,,,,,3014207,12,20230922105335,https://tong.visitkorea.or.kr/cms/resource/69/3014169_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/69/3014169_image3_1.jpeg,Type3,127.33006471359664,37.70613904675216,6.0,20260427152512,,,마이포터리,12029,41,360.0,EX,EX02,EX020400
경기도 남양주시 다산순환로 50 (다산동),3층,,,,,4025347,38,20260226232313,https://tong.visitkorea.or.kr/cms/resource/67/4044767_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/67/4044767_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,말본골프 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 화도읍 맷돌로 36,,31.0,A05,A0502,A05020100,2836681,39,20220816104828,http://tong.visitkorea.or.kr/cms/resource/73/2836673_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2836673_image3_1.jpg,Type3,127.2948840296,37.6581271006,6.0,20250512170427,9.0,,맷돌36숯불갈비 마석점,12167,41,360.0,FD,FD01,FD010100
경기도 남양주시 진접읍 금강로1576번길 7,,31.0,A05,A0502,A05020100,2858460,39,20220922115132,http://tong.visitkorea.or.kr/cms/resource/46/2858446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2858446_image3_1.jpg,Type3,127.1948549235,37.7313056599,6.0,20250513163631,9.0,,메밀공작소,12003,41,360.0,FD,FD01,FD010100
경기도 남양주시 불암로109번길 13 (별내동),,31.0,A05,A0502,A05020100,2830096,39,20220728165031,http://tong.visitkorea.or.kr/cms/resource/93/2830093_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2830093_image3_1.jpg,Type3,127.1103038426,37.6504524201,6.0,20250512163007,9.0,,명가소나무집,12100,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 경춘로2110번길 8,,31.0,A02,A0206,A02060500,129770,14,20071106102918,http://tong.visitkorea.or.kr/cms/resource/88/3590288_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3590288_image3_1.jpg,Type1,127.3237566057,37.6510506712,6.0,20251231095600,9.0,,모란미술관,12190,41,360.0,VE,VE07,VE070600
경기도 남양주시 덕릉로1071번길 34-11 (별내동),,31.0,A05,A0502,A05020100,135253,39,20060518090000,http://tong.visitkorea.or.kr/cms/resource/01/3467401_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/3467401_image3_1.JPG,Type3,127.1016175779,37.6834928655,6.0,20250610111339,9.0,,목향원,12091,41,360.0,FD,FD01,FD010100
경기도 남양주시 수동면 비룡로 1635,,,,,,1213516,12,20110222234150,https://tong.visitkorea.or.kr/cms/resource/48/3507948_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/48/3507948_image3_1.jpg,Type1,127.275942447402,37.7580206545765,6.0,20260402091745,,,몽골문화촌,12024,41,360.0,VE,VE04,VE040200
경기도 남양주시 와부읍 수레로661번길 174,,,,,,304812,12,20071129235708,https://tong.visitkorea.or.kr/cms/resource/72/3500372_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/72/3500372_image3_1.jpg,Type3,127.26114418235478,37.62337630414203,6.0,20260311100340,,,묘적사,12202,41,360.0,HS,HS03,HS030100
경기도 남양주시 와부읍 월문리,,31.0,A01,A0101,A01010900,2765241,12,20211101190424,http://tong.visitkorea.or.kr/cms/resource/81/3500381_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3500381_image3_1.jpg,Type3,127.268115386,37.6184534458,6.0,20250624131159,9.0,,묘적사계곡,12202,41,360.0,,NA01,NA010400
경기도 남양주시 다산순환로 50 (다산동),3층,,,,,4025348,38,20260226232346,https://tong.visitkorea.or.kr/cms/resource/23/4045823_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/23/4045823_image3_1.png,Type3,127.152429100255,37.616257926116,,20260330091611,,,무냐무냐 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 화도읍 금남리,,,,,,127577,12,20030623090000,https://tong.visitkorea.or.kr/cms/resource/35/3500335_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/35/3500335_image3_1.jpg,Type3,127.3294,37.6219,6.0,20260312090840,,,문안산,12193,41,360.0,,NA01,NA010100
경기도 남양주시 수동면 비룡로 945,,31.0,A03,A0302,A03021700,2728910,28,20210730193956,http://tong.visitkorea.or.kr/cms/resource/80/2728980_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/2728980_image3_1.JPG,Type3,127.3165247877,37.7175150364,6.0,20250512152232,9.0,,물동네힐링캠프,12029,41,360.0,AC,AC05,AC050100
경기도 남양주시 진건읍 진관로311번길 23,,31.0,A05,A0502,A05020100,2836700,39,20220816105653,http://tong.visitkorea.or.kr/cms/resource/95/2836695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2836695_image3_1.jpg,Type3,127.1632604012,37.6408989337,6.0,20250512170656,9.0,,물맑은집,12139,41,360.0,FD,FD01,FD010100
경기도 남양주시 수동면 지둔로307번길 47-4,,31.0,A01,A0101,A01010700,2633910,12,20191107223849,http://tong.visitkorea.or.kr/cms/resource/36/3507936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3507936_image3_1.jpg,Type1,127.2956131424,37.7058187921,6.0,20250717101107,9.0,,물맑음수목원,12028,41,360.0,,NA04,NA040700
경기도 남양주시 화도읍 북한강로1570번길 46,,31.0,A03,A0303,A03030100,2765251,28,20211101191611,http://tong.visitkorea.or.kr/cms/resource/00/2765300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2765300_image2_1.jpg,Type3,127.3698607749,37.6499683061,6.0,20250107095916,9.0,,물새수상스키장,12193,41,360.0,LS,LS02,LS020100
경기도 남양주시 조안면 북한강로 398,,31.0,A01,A0101,A01010700,2602619,12,20190521200132,http://tong.visitkorea.or.kr/cms/resource/12/2675412_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2675412_image2_1.jpg,Type3,127.3132463631,37.5575613373,6.0,20251117151147,9.0,,물의 정원,12281,41,360.0,,NA04,NA040700
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4025341,38,20260226231937,https://tong.visitkorea.or.kr/cms/resource/10/4045410_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/10/4045410_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,미샤 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 강변북로632번길 26 (수석동),,31.0,A02,A0203,A02030100,611647,12,20080820013229,http://tong.visitkorea.or.kr/cms/resource/56/3404756_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/3404756_image3_1.JPG,Type3,127.1723500318,37.5860360291,6.0,20250325165231,9.0,,미음나루터(미음나루 풍속마을),12268,41,360.0,VE,VE04,VE040200
경기도 남양주시 고산로126번길 15-2 (수석동),,31.0,A02,A0206,A02060100,2765519,14,20211102003914,http://tong.visitkorea.or.kr/cms/resource/75/3537275_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3537275_image3_1.jpg,Type3,127.1806324207,37.5927159589,6.0,20250915170803,9.0,,미호박물관,12268,41,360.0,VE,VE07,VE070100
경기도 남양주시 마치로 77 (호평동),,31.0,A05,A0502,A05020900,2765512,39,20211102003752,http://tong.visitkorea.or.kr/cms/resource/36/2781936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2781936_image3_1.jpg,Type3,127.2601150948,37.6538991811,6.0,20250729145707,9.0,,바른제빵소,12155,41,360.0,FD,FD05,FD050100
경기도 남양주시 늘을1로16번안길 9-5 (호평동),,31.0,A05,A0502,A05020100,3457804,39,20241223144925,http://tong.visitkorea.or.kr/cms/resource/81/3453781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3453781_image3_1.jpg,Type1,127.2421861526,37.6545793315,6.0,20250729145516,9.0,,박가손칼국수,12149,41,360.0,FD,FD01,FD010100
경기도 남양주시 진접읍 금강로 1032,,,,,,3007678,12,20230905163649,https://tong.visitkorea.or.kr/cms/resource/57/3005457_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/57/3005457_image3_1.JPG,Type3,127.1632253233071,37.693346277190294,6.0,20260429172739,,,밤섬유원지,12074,41,360.0,VE,VE03,VE030500
경기도 남양주시 진건읍 고재로191번길 64-17,,31.0,A03,A0303,A03030500,2767542,28,20211103184504,http://tong.visitkorea.or.kr/cms/resource/68/2768268_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2768268_image2_1.jpg,Type3,127.1879721003,37.6387496314,6.0,20250514095213,9.0,,배양낚시터,12241,41,360.0,LS,LS02,LS020500
경기도 남양주시 화도읍 북한강로 1426,,31.0,A05,A0502,A05020100,2876721,39,20221026173242,http://tong.visitkorea.or.kr/cms/resource/08/2876708_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2876708_image3_1.jpg,Type3,127.3564262115,37.6386971475,6.0,20250513134941,9.0,,백단목간장게장,12193,41,360.0,FD,FD01,FD010100
"경기도 남양주시 금곡동, 평내동, 와부읍, 화도읍",,31.0,A01,A0101,A01010400,127579,12,20030429090000,http://tong.visitkorea.or.kr/cms/resource/90/3077090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3077090_image3_1.jpg,Type3,127.2578379932,37.6375927014,6.0,20250512145336,9.0,,백봉산,12220,41,360.0,,NA01,NA010100
경기도 남양주시 강변북로632번길 60 (수석동),,31.0,A05,A0502,A05020100,799187,39,20090908014146,,,,127.1756552589,37.5869970888,6.0,20250404161408,9.0,,버드나무집,12268,41,360.0,FD,FD01,FD010100
경기도 남양주시 진접읍 해밀예당1로 50-44,,31.0,B02,B0201,B02010100,3085173,32,20230921100209,http://tong.visitkorea.or.kr/cms/resource/58/3085158_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/3085158_image3_1.JPG,Type3,127.1875978065,37.7120549895,6.0,20250513161244,9.0,,베니키아 JD관광호텔,12066,41,360.0,AC,AC01,AC010100
경기도 남양주시 화도읍 경춘로2696번길 4-15,,31.0,A05,A0502,A05020900,2735135,39,20210819011931,http://tong.visitkorea.or.kr/cms/resource/02/2733602_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2733602_image3_1.jpg,Type3,127.3758706616,37.6733990269,6.0,20250513151736,9.0,,베이커리 씨어터,12192,41,360.0,FD,FD05,FD050100
경기도 남양주시 와부읍 다산로 46,,31.0,A05,A0502,A05020900,2853201,39,20220914123226,http://tong.visitkorea.or.kr/cms/resource/99/2853199_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2853199_image3_1.jpg,Type3,127.2543910919,37.5405205794,6.0,20250509131752,9.0,,벨스타커피,12277,41,360.0,FD,FD05,FD050100
경기도 남양주시 수동면 지둔로445번길 99,,31.0,A03,A0302,A03021700,2909838,28,20221116133845,http://tong.visitkorea.or.kr/cms/resource/28/2909828_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/28/2909828_image3_1.JPG,Type3,127.2965290919,37.7277273722,6.0,20250513151454,9.0,,벨하우스,12028,41,360.0,AC,AC05,AC050100
경기도 남양주시 수동면 축령산로 121-1,,31.0,A03,A0302,A03021700,2907892,28,20221115101134,http://tong.visitkorea.or.kr/cms/resource/77/2907877_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/2907877_image3_1.JPG,Type3,127.3053612916,37.7390762133,6.0,20250513150923,9.0,,별내린캠핑,12025,41,360.0,AC,AC05,AC050100
경기도 남양주시 별내면 용암비루개길 143,,,,,,3013783,14,20230921141125,https://tong.visitkorea.or.kr/cms/resource/37/3012237_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/37/3012237_image3_1.JPG,Type3,127.133085958702,37.73441628509877,6.0,20260428170812,,,별내어린이천문대,12076,41,360.0,VE,VE07,VE070500
경기도 남양주시 송산로 294-7,,31.0,A05,A0502,A05020100,2864328,39,20221006111933,http://tong.visitkorea.or.kr/cms/resource/03/2864303_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2864303_image3_1.JPG,Type3,127.1346122358,37.6679897092,6.0,20250513105528,9.0,,별내옥설농탕,12094,41,360.0,FD,FD01,FD010100
경기도 남양주시 순화궁로 449,(별내동),,,,,2765504,12,20211102003435,https://tong.visitkorea.or.kr/cms/resource/10/3507910_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/10/3507910_image3_1.jpg,Type1,127.119874253636,37.665556857419,6.0,20260312090840,,,별내체육공원,12098,41,360.0,VE,VE03,VE030500
경기도 남양주시 진건읍 진건오남로 216-35,,,,,,3085157,12,20230920171440,https://tong.visitkorea.or.kr/cms/resource/28/3085128_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/28/3085128_image3_1.JPG,Type3,127.18877208283652,37.66842345281572,6.0,20260430091917,,,별마을딸기체험농장,12130,41,360.0,EX,EX03,EX030300
경기도 남양주시 화도읍 비룡로 171,,31.0,A05,A0502,A05020100,2836020,39,20220811160056,http://tong.visitkorea.or.kr/cms/resource/97/2835997_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2835997_image3_1.jpg,Type3,127.3014526038,37.6675705678,6.0,20250512165729,9.0,,별미지교 본점,12158,41,360.0,FD,FD01,FD010100
경기도 남양주시 불암산로39번길 9-2 (별내동),,31.0,A05,A0502,A05020900,2829407,39,20220726104844,http://tong.visitkorea.or.kr/cms/resource/97/2829397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2829397_image3_1.jpg,Type3,127.1068709184,37.6470805281,6.0,20250512161113,9.0,,보나리베,12100,41,360.0,FD,FD05,FD050100
경기도 남양주시 다산지금로163번길 6 (다산동),한강 프리미어 갤러리 1층 R151호,31.0,A05,A0502,A05020100,2864075,39,20221006093632,,,,127.1743272929,37.5978208069,6.0,20250404112748,9.0,,보리곡간,12284,41,360.0,FD,FD01,FD010100
경기도 남양주시 강변북로632번길 57-2 (수석동),,31.0,A05,A0502,A05020100,799503,39,20090908192016,http://tong.visitkorea.or.kr/cms/resource/01/3563901_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3563901_image3_1.jpg,Type3,127.1754052831,37.5869693096,6.0,20251110154220,9.0,,본가제주밥상,12268,41,360.0,FD,FD01,FD010100
경기도 남양주시 진접읍 봉선사길 32,,31.0,A02,A0201,A02010800,126539,12,20031128090000,http://tong.visitkorea.or.kr/cms/resource/87/3533087_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3533087_image3_1.jpg,Type1,127.1839082458,37.7470702926,6.0,20250909095215,9.0,,봉선사(남양주),12001,41,360.0,HS,HS03,HS030100
경기도 남양주시 진접읍 내각2로 84-77,,,,,,317082,12,20071204023526,https://tong.visitkorea.or.kr/cms/resource/18/3500318_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/18/3500318_image3_1.jpg,Type3,127.15960711613543,37.71243212609608,6.0,20260311100340,,,봉영사(남양주),12071,41,360.0,HS,HS03,HS030100
